time,UBC_EWS.firstValue,UBC_EWS.lastValue,UBC_EWS.numReadings,equipRef,groupRef,navName,typeRef,unit,isGas,ALEX-NRCanLabelGuess,Alex-Comments
2019-10-31T00:00:00.000Z,346.415833,346.415833,1233,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Voltage B,6N4LW1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.488831,350.488831,1233,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,Voltage C,6N4LW1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,347,347,1233,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage A,6N6LC1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,347.095398,347.095398,1233,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage B,6N6LC1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,349.824982,349.824982,1233,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,Voltage C,6N6LC1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,347.95459,347.286346,1233,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Voltage A,6N6LE1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.368896,349.69516,1233,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Voltage B,6N6LE1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.295685,347.763672,1233,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,Voltage C,6N6LE1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.484924,350.484924,1233,Elec Submeters LEED-6N6LW1,Pharmacy Utilities,Voltage A,6N6LW1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.85556,350.85556,1233,Elec Submeters LEED-6N6LW1,Pharmacy Utilities,Voltage B,6N6LW1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,355.288116,355.288116,1233,Elec Submeters LEED-6N6LW1,Pharmacy Utilities,Voltage C,6N6LW1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,347.579926,347.579926,1233,Elec Submeters LEED-6NBLC1,Pharmacy Utilities,Voltage A,6NBLC1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.994263,350.994263,1233,Elec Submeters LEED-6NBLC1,Pharmacy Utilities,Voltage B,6NBLC1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.991974,350.991974,1233,Elec Submeters LEED-6NBLC1,Pharmacy Utilities,Voltage C,6NBLC1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.723602,349.616608,1232,Elec Submeters LEED-6NBLW1,Pharmacy Utilities,Voltage A,6NBLW1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.892975,347.499329,1232,Elec Submeters LEED-6NBLW1,Pharmacy Utilities,Voltage B,6NBLW1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,353.823059,350.898865,1232,Elec Submeters LEED-6NBLW1,Pharmacy Utilities,Voltage C,6NBLW1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,349.887665,349.502625,1232,Elec Submeters LEED-6NBME1,Pharmacy Utilities,Voltage A,6NBME1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.57135,346.999969,1232,Elec Submeters LEED-6NBME1,Pharmacy Utilities,Voltage B,6NBME1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.248993,347.849792,1232,Elec Submeters LEED-6NBME1,Pharmacy Utilities,Voltage C,6NBME1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.323944,349.820312,1232,Elec Submeters LEED-6NBMW1,Pharmacy Utilities,Voltage A,6NBMW1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.4552,347.690979,1232,Elec Submeters LEED-6NBMW1,Pharmacy Utilities,Voltage B,6NBMW1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,353.920502,350.898865,1232,Elec Submeters LEED-6NBMW1,Pharmacy Utilities,Voltage C,6NBMW1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.691833,347.977478,1232,Elec Submeters LEED-6NRMC1,Pharmacy Utilities,Voltage A,6NRMC1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.343658,350.948792,1232,Elec Submeters LEED-6NRMC1,Pharmacy Utilities,Voltage B,6NRMC1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,354.407898,350.411499,1232,Elec Submeters LEED-6NRMC1,Pharmacy Utilities,Voltage C,6NRMC1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,347.472107,347.566498,1232,Elec Submeters LEED-6NRME1,Pharmacy Utilities,Voltage A,6NRME1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.524323,349.762299,1232,Elec Submeters LEED-6NRME1,Pharmacy Utilities,Voltage B,6NRME1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,353.959045,351.099182,1232,Elec Submeters LEED-6NRME1,Pharmacy Utilities,Voltage C,6NRME1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,349.374237,347,1232,Elec Submeters LEED-6NRMW1,Pharmacy Utilities,Voltage A,6NRMW1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.813202,350.622559,1232,Elec Submeters LEED-6NRMW1,Pharmacy Utilities,Voltage B,6NRMW1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.578308,349.54248,1232,Elec Submeters LEED-6NRMW1,Pharmacy Utilities,Voltage C,6NRMW1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.948792,347.493561,1233,Elec Submeters LEED-6SBME1,Pharmacy Utilities,Voltage A,6SBME1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.392395,347.683289,1233,Elec Submeters LEED-6SBME1,Pharmacy Utilities,Voltage B,6SBME1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.494995,347.499329,1233,Elec Submeters LEED-6SBME1,Pharmacy Utilities,Voltage C,6SBME1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,347.977478,347.390991,1233,Elec Submeters LEED-6SBMW1,Pharmacy Utilities,Voltage A,6SBMW1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.701599,348.022095,1233,Elec Submeters LEED-6SBMW1,Pharmacy Utilities,Voltage B,6SBMW1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.994263,350.494995,1233,Elec Submeters LEED-6SBMW1,Pharmacy Utilities,Voltage C,6SBMW1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.093842,350.703949,1233,Elec Submeters LEED-6SRMC1,Pharmacy Utilities,Voltage A,6SRMC1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,352,347.999969,1233,Elec Submeters LEED-6SRMC1,Pharmacy Utilities,Voltage B,6SRMC1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.248993,351.248993,1233,Elec Submeters LEED-6SRMC1,Pharmacy Utilities,Voltage C,6SRMC1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.85556,350.85556,1233,Elec Submeters LEED-6SRME1,Pharmacy Utilities,Voltage A,6SRME1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.246979,347.772156,1233,Elec Submeters LEED-6SRME1,Pharmacy Utilities,Voltage B,6SRME1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.676605,348.402985,1233,Elec Submeters LEED-6SRME1,Pharmacy Utilities,Voltage C,6SRME1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,349.924164,347,1233,Elec Submeters LEED-6SRMW1,Pharmacy Utilities,Voltage A,6SRMW1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.57135,346.999969,1233,Elec Submeters LEED-6SRMW1,Pharmacy Utilities,Voltage B,6SRMW1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.85556,350.470032,1233,Elec Submeters LEED-6SRMW1,Pharmacy Utilities,Voltage C,6SRMW1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.199982,347.5,1232,Elec Submeters LEED-ATS-DCA,Pharmacy Utilities,Voltage A,ATS-DCA_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.343658,350.948792,1232,Elec Submeters LEED-ATS-DCA,Pharmacy Utilities,Voltage B,ATS-DCA_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,354.449158,350.300232,1232,Elec Submeters LEED-ATS-DCA,Pharmacy Utilities,Voltage C,ATS-DCA_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.411499,347,1232,Elec Submeters LEED-ATS-DCB,Pharmacy Utilities,Voltage A,ATS-DCB_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.411499,346.707611,1232,Elec Submeters LEED-ATS-DCB,Pharmacy Utilities,Voltage B,ATS-DCB_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,352.688507,349.180603,1232,Elec Submeters LEED-ATS-DCB,Pharmacy Utilities,Voltage C,ATS-DCB_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,347.96524,346.999969,1232,Elec Submeters LEED-ATS-S1,Pharmacy Utilities,Voltage A,ATS-S1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,354.15155,350.62616,1232,Elec Submeters LEED-ATS-S1,Pharmacy Utilities,Voltage B,ATS-S1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.5,347.5,1232,Elec Submeters LEED-ATS-S1,Pharmacy Utilities,Voltage C,ATS-S1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.385345,349.688385,1233,Elec Submeters LEED-ATS-S3,Pharmacy Utilities,Voltage A,ATS-S3_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.042938,347.098602,1233,Elec Submeters LEED-ATS-S3,Pharmacy Utilities,Voltage B,ATS-S3_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,353.989197,350.445374,1233,Elec Submeters LEED-ATS-S3,Pharmacy Utilities,Voltage C,ATS-S3_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,348.563904,347.781982,1232,Elec Submeters LEED-CH-1,Pharmacy Utilities,Voltage A,CH-1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.89328,350.493958,1232,Elec Submeters LEED-CH-1,Pharmacy Utilities,Voltage B,CH-1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.594727,348.098755,1232,Elec Submeters LEED-CH-1,Pharmacy Utilities,Voltage C,CH-1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.4552,347.592255,1233,Elec Submeters LEED-CH-2,Pharmacy Utilities,Voltage A,CH-2_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,353.657562,351.034882,1232,Elec Submeters LEED-CH-2,Pharmacy Utilities,Voltage B,CH-2_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.799988,348.299988,1232,Elec Submeters LEED-CH-2,Pharmacy Utilities,Voltage C,CH-2_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.85556,350.373627,1232,Elec Submeters LEED-CH-3,Pharmacy Utilities,Voltage A,CH-3_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.206055,347.955933,1232,Elec Submeters LEED-CH-3,Pharmacy Utilities,Voltage B,CH-3_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.951965,350.373627,1232,Elec Submeters LEED-CH-3,Pharmacy Utilities,Voltage C,CH-3_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,343.525146,343.525146,1233,Elec Submeters LEED-CH-4,Pharmacy Utilities,Voltage A,CH-4_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,346.325836,346.325836,1233,Elec Submeters LEED-CH-4,Pharmacy Utilities,Voltage B,CH-4_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,344.165344,344.165344,1233,Elec Submeters LEED-CH-4,Pharmacy Utilities,Voltage C,CH-4_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,0,0,1232,Elec Submeters LEED-G1,Pharmacy Utilities,Voltage A,G1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,0,0,1232,Elec Submeters LEED-G1,Pharmacy Utilities,Voltage B,G1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,0,0,1232,Elec Submeters LEED-G1,Pharmacy Utilities,Voltage C,G1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.860901,350.860901,1232,Elec Submeters LEED-LV-DCA,Pharmacy Utilities,Voltage A,LV-DCA_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,0,0,1232,Elec Submeters LEED-LV-DCA,Pharmacy Utilities,Voltage B,LV-DCA_Voltage_B_N_TL,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.875214,351.110474,1232,Elec Submeters LEED-LV-DCA,Pharmacy Utilities,Voltage C,LV-DCA_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.301666,347.955933,1232,Elec Submeters LEED-LV-DCB,Pharmacy Utilities,Voltage A,LV-DCB_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,353.922424,350.509949,1232,Elec Submeters LEED-LV-DCB,Pharmacy Utilities,Voltage B,LV-DCB_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,352.437317,350.954376,1232,Elec Submeters LEED-LV-DCB,Pharmacy Utilities,Voltage C,LV-DCB_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.35553,347.394745,1232,Elec Submeters LEED-LV-PA,Pharmacy Utilities,Voltage A,LV-PA_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.789124,350.489929,1232,Elec Submeters LEED-LV-PA,Pharmacy Utilities,Voltage B,LV-PA_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.860901,347.482574,1232,Elec Submeters LEED-LV-PA,Pharmacy Utilities,Voltage C,LV-PA_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.988525,350.091125,1232,Elec Submeters LEED-LV-PB,Pharmacy Utilities,Voltage A,LV-PB_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,352,347.999969,1232,Elec Submeters LEED-LV-PB,Pharmacy Utilities,Voltage B,LV-PB_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.508972,349.729218,1232,Elec Submeters LEED-LV-PB,Pharmacy Utilities,Voltage C,LV-PB_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.485931,349.689148,1233,Elec Submeters LEED-S2,Pharmacy Utilities,Voltage A,S2_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.373627,347.289185,1233,Elec Submeters LEED-S2,Pharmacy Utilities,Voltage B,S2_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.999725,350.999725,1233,Elec Submeters LEED-S2,Pharmacy Utilities,Voltage C,S2_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.487885,346.800659,1233,Elec Submeters LEED-TBIRD_PARK_E1,Pharmacy Utilities,Voltage A,TBIRD_PARK_E1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.392395,347.306427,1233,Elec Submeters LEED-TBIRD_PARK_E1,Pharmacy Utilities,Voltage B,TBIRD_PARK_E1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.606445,350.411499,1233,Elec Submeters LEED-TBIRD_PARK_E1,Pharmacy Utilities,Voltage C,TBIRD_PARK_E1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.150452,346.999969,1232,Elec Submeters LEED-TBIRD_PARK_LV-PB,Pharmacy Utilities,Voltage A,TBIRD_PARK_LV-PB_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.622559,347.476654,1232,Elec Submeters LEED-TBIRD_PARK_LV-PB,Pharmacy Utilities,Voltage B,TBIRD_PARK_LV-PB_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.681458,349.770599,1232,Elec Submeters LEED-TBIRD_PARK_LV-PB,Pharmacy Utilities,Voltage C,TBIRD_PARK_LV-PB_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,0,0,1233,Elec Submeters LEED-TBIRD_PARK_S2,Pharmacy Utilities,Voltage A,TBIRD_PARK_S2_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,0,0,1233,Elec Submeters LEED-TBIRD_PARK_S2,Pharmacy Utilities,Voltage B,TBIRD_PARK_S2_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,0,0,1233,Elec Submeters LEED-TBIRD_PARK_S2,Pharmacy Utilities,Voltage C,TBIRD_PARK_S2_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,350.52951,347.403412,1232,Elec Submeters LEED-TX-E1C1,Pharmacy Utilities,Voltage A,TX-E1C1_Voltage_A_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,351.545868,347.505127,1232,Elec Submeters LEED-TX-E1C1,Pharmacy Utilities,Voltage B,TX-E1C1_Voltage_B_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,354.15155,350.02179,1232,Elec Submeters LEED-TX-E1C1,Pharmacy Utilities,Voltage C,TX-E1C1_Voltage_C_N,V,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,50.122494,51.637432,304,AHU-20,Pharmacy Air Systems,Energy,AHU20_SF_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,13452.28809,14029.9541,304,Cooling Plant P-5A,Pharmacy Hydronic Systems,Energy,CHWP_P5A_VFD_PWR(kWh)_TL,_,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,14462.99805,15063.44043,304,Cooling Plant P-5B,Pharmacy Hydronic Systems,Energy,CHWP_P5B_VFD_PWR(kWh)_TL,_,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,12352.04199,12352.04199,304,Cooling Plant P-5C,Pharmacy Hydronic Systems,Energy,CHWP_P5C_VFD_PWR(kWh)_TL,_,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,17152.02539,18256.56641,304,Cooling Plant P-7A,Pharmacy Hydronic Systems,Energy,CHWP_P7A_VFD_PWR(kWh)_TL,_,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,19340.81445,19340.81445,304,Cooling Plant P-7B,Pharmacy Hydronic Systems,Energy,CHWP_P7B_VFD_PWR(kWh)_TL,_,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,2017.693481,2017.693481,304,Cooling Plant P-9A,Pharmacy Hydronic Systems,Energy,CHWP_P9A_VFD_PWR(kWh)_TL,_,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,1723.082031,1839.948853,304,Cooling Plant P-9B,Pharmacy Hydronic Systems,Energy,CHWP_P9B_VFD_PWR(kWh)_TL,_,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,204826.2344,233960.6719,2464,Cooling Plant,Pharmacy Hydronic Systems,Energy,CHLR_CH1_PWR(kWh),kW,0,6_Space_Cooling,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,383697.125,466228.75,2464,Cooling Plant,Pharmacy Hydronic Systems,Energy,CHLR_CH2_PWR(kWh),kW,0,6_Space_Cooling,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,216183.75,284919.9688,2464,Cooling Plant,Pharmacy Hydronic Systems,Energy,CHLR_CH3_PWR(kWh),kW,0,6_Space_Cooling,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,5012.19043,6451.134277,2464,Cooling Plant,Pharmacy Hydronic Systems,Energy,CHLR_CH4_PWR(kWh),kW,0,6_Space_Cooling,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,276.0177,518.15155,2464,CT-1A,Pharmacy Hydronic Systems,Energy,CT1A_VFD_PWR(kWh),kWh,0,6_Space_Cooling,CT=Cooling Tower?
2019-10-31T00:00:00.000Z,51.276798,690.329712,2464,CT-1B,Pharmacy Hydronic Systems,Energy,CT1B_VFD_PWR(kWh),kWh,0,6_Space_Cooling,CT=Cooling Tower?
2019-10-31T00:00:00.000Z,78.926918,742.021667,2464,CT-1C,Pharmacy Hydronic Systems,Energy,CT1C_VFD_PWR(kWh),kWh,0,6_Space_Cooling,CT=Cooling Tower?
2019-10-31T00:00:00.000Z,14028.04981,17303.82031,2162,Cooling Plant P-5A,Pharmacy Hydronic Systems,Energy,CHWP_P5A_VFD_PWR(kWh)_TL,kWh,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,15061.48731,18860.2832,2162,Cooling Plant P-5B,Pharmacy Hydronic Systems,Energy,CHWP_P5B_VFD_PWR(kWh)_TL,kWh,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,12352.04199,15036.31641,2162,Cooling Plant P-5C,Pharmacy Hydronic Systems,Energy,CHWP_P5C_VFD_PWR(kWh)_TL,kWh,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,18252.92383,22743.61719,2162,Cooling Plant P-7A,Pharmacy Hydronic Systems,Energy,CHWP_P7A_VFD_PWR(kWh)_TL,kWh,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,19340.81445,24226.78711,2162,Cooling Plant P-7B,Pharmacy Hydronic Systems,Energy,CHWP_P7B_VFD_PWR(kWh)_TL,kWh,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,2017.693481,2752.346924,2162,Cooling Plant P-9A,Pharmacy Hydronic Systems,Energy,CHWP_P9A_VFD_PWR(kWh)_TL,kWh,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,1839.455078,2490.517578,2162,Cooling Plant P-9B,Pharmacy Hydronic Systems,Energy,CHWP_P9B_VFD_PWR(kWh)_TL,kWh,0,6_Space_Cooling,
2019-10-31T00:00:00.000Z,0,0,304,AHU-10 RF,Pharmacy Air Systems,Energy,AHU10_RF_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,5166.674805,5211.827637,304,AHU-10 SF,Pharmacy Air Systems,Energy,AHU10_SF_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,13572.26953,13974.70117,304,AHU-13,Pharmacy Air Systems,Energy,AHU13_SF_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,4411.91748,4935.150879,954,AHU-19,Pharmacy Air Systems,Energy,AHU19_SF_VFD_PWR(kWh),_,0,4_Auxillary_Motors,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,3834.37085,3950.263428,304,AHU-19,Pharmacy Air Systems,Energy,AHU19_SF_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,57.672127,64.511772,954,AHU-20,Pharmacy Air Systems,Energy,AHU20_SF_VFD_PWR(kWh),_,0,4_Auxillary_Motors,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,16963.96875,17483.6543,304,LEF-4 EF-4A,Pharmacy Air Systems,Energy,EF4_F1_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,"Should be kWh, right?"
2019-10-31T00:00:00.000Z,16338.36133,16842.69531,304,LEF-4 EF-4B,Pharmacy Air Systems,Energy,EF4_F2_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,"Should be kWh, right?"
